strategy,market,balance_i,pnl,balance,bars,close_market,profit,loss,coin,id,trade_index
ZTG4C4DZ,lowlow,165.68205389101266,58.45859043582465,197.26293680500996,666,57,31,25,XRPUSDT,2E9F5BQC,90.10778369511215
GY4B2MVH,lowlow,165.68205389101266,58.45859043582465,197.26293680500996,666,57,31,25,XRPUSDT,R8JIY514,90.10778369511215
90D3A4M7,lowlow,165.68205389101266,58.45859043582465,197.26293680500996,666,57,31,25,XRPUSDT,FSA6RJ94,90.10778369511215
CXISTR9A,highhigh,395.02957168940145,153.03734896482683,601.5458769642614,1316,23,15,8,XRPUSDT,9WDRSKNZ,257.62798153656615
TGS369TO,highhigh,419.48784560963543,161.11816465600725,756.6171395531167,1348,29,18,11,XRPUSDT,JH0PA3HU,260.3717662404634
MJKFMYDK,highhigh,405.62022178055565,158.1549638694382,824.2088034266947,1225,28,18,10,XRPUSDT,QF85IC75,260.75585685892867
O6Q8JPSG,highhigh,428.5704735574418,162.5084796280863,386.2759879180841,1556,23,14,9,XRPUSDT,R4GJCE1Z,260.8689839045298
IXOC22KY,highhigh,431.89028300350463,163.17846319153466,612.2823076658748,1363,21,13,8,XRPUSDT,VV6PFY6Z,267.36065138312193
Y9ZLRSG0,highhigh,435.081083980086,163.7165655353644,613.4504132085808,1172,26,16,10,XRPUSDT,FEO1WV2M,267.74220552620676
5KQWM6XR,highhigh,403.579396685109,155.60713290202398,984.9966684425759,1217,24,16,8,XRPUSDT,ESBTU6LW,269.052931123406
26W99BOP,highhigh,414.17481688978154,159.16355250233923,804.6798973999473,1293,26,17,9,XRPUSDT,AZZZQLOR,270.8066110433187
RU2226ON,highhigh,414.8435971229916,165.65911907682462,456.54912955489647,1491,32,21,11,XRPUSDT,G7JFC2GO,272.2411106119632
XVFLFP0I,highhigh,378.9203225264357,153.63045640057172,503.1583188334138,1331,25,18,7,XRPUSDT,K1I2EFEB,272.8226322190337
V5WE7NVB,highhigh,451.85754721348997,169.06148248694058,835.78530328287,1245,28,17,11,XRPUSDT,IDD7OYX9,274.34208223676177
XJBL6PAR,highhigh,404.2983927306073,157.28334242419245,365.6999652010671,1396,25,17,8,XRPUSDT,VBJMRH85,274.92290705681296
OH41U03S,highhigh,433.08434867870403,162.62945384354867,604.8109150182595,1103,22,14,8,XRPUSDT,1T62UKA5,275.5991309773571
4QC9TJ2U,highhigh,454.6838504730928,169.5865020923033,803.6447050444298,1243,28,17,11,XRPUSDT,L96O0305,276.0580520729492
OJDZC9TP,highhigh,434.9401501317103,163.88044466457563,493.15645931118087,1432,22,14,8,XRPUSDT,PYVUW07D,276.78009553836114
4WRX6TNF,highhigh,407.2917716900508,158.03762128574925,333.9538502691065,1395,25,17,8,XRPUSDT,DNFNA189,276.95840474923455
KT0XPHOJ,highhigh,410.4833516793399,158.7253807118522,373.32269097666347,1389,25,17,8,XRPUSDT,SXAS68JJ,279.1286791419511
ANUSRO24,highhigh,421.47089917855106,162.24397984827417,1428.4353417237082,1355,30,20,10,XRPUSDT,ZBXC0TJZ,280.9805994523674
JUQBLE4V,highhigh,413.52252336592517,159.479659573409,340.91485345352476,1388,25,17,8,XRPUSDT,Y0G4L7VQ,281.1953158888291
G3AL09MZ,highhigh,398.0715944772227,152.61431660035197,1031.6357523271618,1023,21,15,6,XRPUSDT,EJ692AHI,284.3368531980162
LN0J1USC,highhigh,431.0308751039353,164.0399229820432,1355.2170225272441,1132,27,18,9,XRPUSDT,EPXA1G7Z,287.35391673595683
R4DBUITU,highhigh,402.4731546897952,153.53062694676805,456.07778313011505,1033,21,15,6,XRPUSDT,5HMCUFV4,287.48082477842513
ISI9OB1V,highhigh,439.8238525777062,164.57241413614562,647.2289219429185,1312,26,17,9,XRPUSDT,RR0LQMZF,287.57713437773094
4YENJO5Y,highhigh,425.9727703425109,161.6303969233257,991.4297321535961,1133,25,17,8,XRPUSDT,H33GBLFJ,289.6614838329074
FEXX90DF,highhigh,443.91409983198594,165.54617253712675,976.3642987680142,1315,26,17,9,XRPUSDT,OIIMSLC7,290.2515268132216
YYCVFC31,highhigh,457.54356416987866,168.67644722977536,841.4905941663177,1303,25,17,8,XRPUSDT,PUT8838D,311.1296236355175
XPWKYS66,highhigh,478.059712487184,174.65987161539442,712.4753226210769,1416,29,19,10,XRPUSDT,ZSCCPL3G,313.21153576746536
8EQY37CT,highhigh,441.92747977417275,163.88180100553947,445.5164633486471,1227,21,15,6,XRPUSDT,CJW15KY4,315.6624855529805
1C6LJDOZ,highhigh,454.4496587736442,167.1055884987906,574.7549099016984,1199,23,16,7,XRPUSDT,AC01BQLV,316.13889305992643
NZDPM3OM,highhigh,465.7030381801593,172.09943357453915,1537.4782458670932,1171,25,17,8,XRPUSDT,SJL2BJYC,316.67806596250836
K9ZNWN9Z,highhigh,465.00540671318123,171.16328360077173,600.1274756220529,1196,26,18,8,XRPUSDT,9UM3MIHD,321.9268200322024
U9VKUXUF,highhigh,470.70779947325315,170.58334436831188,675.1169014624483,1143,23,16,7,XRPUSDT,KC3I2970,327.44890398139347
3OSBL1V1,highhigh,510.220243231295,183.14613047188118,671.4478209205656,1263,29,19,10,XRPUSDT,AV260HX8,334.28222832395187
CZBN8IHK,highhigh,495.16155259142073,176.80213082428838,601.8612931857261,1219,25,17,8,XRPUSDT,YL46PDXT,336.7098557621661
0BR27071,highhigh,479.3431137229107,174.26201731484002,613.2645770818765,1170,25,18,7,XRPUSDT,E2C21BQI,345.12704188049565
MB0OOXGW,highhigh,492.80904825465626,176.62354277160136,927.1805347146046,1200,24,17,7,XRPUSDT,QH7X5R1I,349.0730758470482
5N33JSC1,highhigh,495.8960345011793,177.14766673654043,918.7093656237997,1198,24,17,7,XRPUSDT,WMPI5QF8,351.25969110500205
GYFBYD0G,highhigh,492.6319802467442,176.34106477031716,831.9352177960235,1231,25,18,7,XRPUSDT,C5OITRFK,354.6950257776558
IY2N20YK,highhigh,479.2476446255028,172.23678919765467,1352.7759979050816,1088,21,16,5,XRPUSDT,QAOA8AHK,365.14106257181163
JSJRS5EP,highhigh,557.4273859357827,190.99656850989916,879.3432187200531,1234,25,19,6,XRPUSDT,XO5Z1FA2,423.64481331119487
6P4VGI54,highlow,277.44747702200215,149.86817460013654,990.1313122504339,2978,166,63,103,XRPUSDT,XYCJ1PG5,105.29633164088034
6NQHX5IR,highlow,277.44747702200215,149.86817460013654,990.1313122504339,2978,166,63,103,XRPUSDT,IRTYJ08R,105.29633164088034
I89WN7O6,highlow,277.44747702200215,149.86817460013654,990.1313122504339,2978,166,63,103,XRPUSDT,M8C14S91,105.29633164088034
TR6SJV1I,highlow,289.09336026614557,157.92181793289197,611.1851530929221,2399,164,60,104,XRPUSDT,NYP66R26,105.76586351200449
U6MZFAC9,highlow,289.09336026614557,157.92181793289197,611.1851530929221,2399,164,60,104,XRPUSDT,H8K64KMD,105.76586351200449
8B7MY8BM,highlow,289.4924287733182,156.30916757517684,636.3626422918339,2950,186,68,118,XRPUSDT,W75BGKGM,105.83594170207331
FHZG61DQ,highlow,289.4924287733182,156.30916757517684,636.3626422918339,2950,186,68,118,XRPUSDT,XL0V07HE,105.83594170207331
BVWGRZR7,highlow,293.8491906748889,156.84197264409246,3649.833184652801,2255,169,62,107,XRPUSDT,3TTL7U6U,107.80266166771072
U714TZ2H,highlow,293.8491906748889,156.84197264409246,3649.833184652801,2255,169,62,107,XRPUSDT,2S9T2SC7,107.80266166771072
03U6RR4M,highlow,298.1949417066875,152.40192478513396,1634.3501186970934,2157,143,52,91,XRPUSDT,ML7KDKJB,108.43452425697727
N4A9LNIH,highlow,298.1949417066875,152.40192478513396,1634.3501186970934,2157,143,52,91,XRPUSDT,YAH0LG50,108.43452425697727
K28D5G89,highlow,330.0097938955661,169.5705529378588,1529.1572419051079,2203,160,53,106,XRPUSDT,F2QMVJHO,109.31574422790626
X2FGIYDG,highlow,287.6048947456576,163.69950572888362,654.0240610864378,2259,164,63,100,XRPUSDT,C1H2VWHC,110.4823681035148
K7JS511I,highlow,288.6657209670593,156.3924503738386,1161.272770601986,2876,172,66,105,XRPUSDT,YZ5X4C5C,110.76707897573206
YTUKU6JE,highlow,304.1605967254734,158.9183299403439,2230.7242735596806,2227,160,59,100,XRPUSDT,OXIUEVUZ,112.15922004251831
05SAIPDE,highlow,304.1605967254734,158.9183299403439,2230.7242735596806,2227,160,59,100,XRPUSDT,AH9924VF,112.15922004251831
6JIPVW8U,highlow,304.1605967254734,158.9183299403439,2230.7242735596806,2227,160,59,100,XRPUSDT,2YZJUC4C,112.15922004251831
N82HDDIZ,highlow,318.3971868668998,165.75172117728354,497.6630449075635,2463,163,59,104,XRPUSDT,77K9VOXL,115.24806150396988
91UXOIJW,highlow,303.1273188895038,156.74986051483805,38.865441958782846,3081,141,54,87,XRPUSDT,3G745EBE,116.09131361725676
F2OVMAMR,highlow,299.4541478886444,156.5910121478164,461.90860921791574,2401,150,60,90,XRPUSDT,F8AKRCUB,119.78165915545777
BXAV41K1,highlow,299.4541478886444,156.5910121478164,461.90860921791574,2401,150,60,90,XRPUSDT,7RLTSROO,119.78165915545777
RW6MLJV8,highlow,299.4541478886444,156.5910121478164,461.90860921791574,2401,150,60,90,XRPUSDT,4ETFQYIC,119.78165915545777
IQT8786F,highlow,297.14273472006454,151.5072316055717,397.74816020514004,2205,132,54,78,XRPUSDT,PA6AN1N5,121.55839147639003
F88HGWSU,highlow,297.14273472006454,151.5072316055717,397.74816020514004,2205,132,54,78,XRPUSDT,3DEQXXUR,121.55839147639003
M6ZEDD14,highlow,297.14273472006454,151.5072316055717,397.74816020514004,2205,132,54,78,XRPUSDT,E7XZP1QK,121.55839147639003
C0K941DM,highlow,331.13316727766716,164.6791887017968,83.66015412687631,2452,129,48,81,XRPUSDT,768Q01T3,123.21234131262034
9IEHY99L,highlow,340.62760576672207,172.07303181204375,711.4955003949249,2238,147,55,92,XRPUSDT,Y2CXTR01,127.44570283788921
SN0UMG6X,highlow,340.62760576672207,172.07303181204375,711.4955003949249,2238,147,55,92,XRPUSDT,9X0IJVWL,127.44570283788921
XQ3J9AOD,highlow,348.83324209694445,187.2402417208199,205.9229913010544,2468,187,69,117,XRPUSDT,B9Y258KF,128.7138700785517
3H6HP1ET,highlow,371.9927482677702,176.76292600592458,810.2400925518938,2230,145,53,92,XRPUSDT,D8RHE3QH,135.9697631599436
6UA520ZI,highlow,357.6350252508642,179.3274507547204,285.65681135831323,2947,181,70,110,XRPUSDT,SUZMGV8O,138.31188821856628
VVSMW5SZ,highlow,371.3376489238015,173.71225061601677,87.23684498578737,2229,115,43,72,XRPUSDT,S9HTLFYL,138.84799046716057
VDKMV8HV,highlow,367.91681428626197,177.4595927781771,397.8580398563399,2300,148,56,92,XRPUSDT,JBZ09CVN,139.2117675677748
LF1AC395,highlow,456.02691036751037,210.74745011442505,254.834508676146,2326,170,68,101,XRPUSDT,OIFADWXO,182.41076414700413
IO70AY7N,highlow,517.1661321342749,226.90272746962455,554.3030299125144,3263,185,77,108,XRPUSDT,ST87TT2G,215.25293067210362
826SMRET,highlow,517.1661321342749,226.90272746962455,554.3030299125144,3263,185,77,108,XRPUSDT,CTH6UC1Z,215.25293067210362
3JDFTTFE,highlow,517.1661321342749,226.90272746962455,554.3030299125144,3263,185,77,108,XRPUSDT,VSG1PW4N,215.25293067210362
79M484ZP,highlow,688.1438796553194,248.42079738575674,510.05519992380994,3006,164,74,90,XRPUSDT,E6U57ZT6,310.50394569813193
2Y8IKUJY,highlow,688.1438796553194,248.42079738575674,510.05519992380994,3006,164,74,90,XRPUSDT,44114YLJ,310.50394569813193
K97U6JJJ,highlow,688.1438796553194,248.42079738575674,510.05519992380994,3006,164,74,90,XRPUSDT,3VKE5TYD,310.50394569813193
